TotQLat.       ScalerLat      getDevLat      getPrgLat      Req.Type       
0.000303       0.000253       3.9e-05        0              0              
1.2e-05        0              0              8e-06          1              
3.5e-05        0              3e-05          0              0              
6e-06          0              0              4e-06          1              
2.9e-05        0              2.7e-05        0              0              
7e-06          1e-06          0              5e-06          1              
2.3e-05        0              2e-05          0              0              
3e-06          0              0              1e-06          1              
2.5e-05        0              2.3e-05        0              0              
5.1e-05        4.9e-05        0              0              1              
7.3e-05        4.4e-05        2.6e-05        0              0              
3e-06          0              0              2e-06          1              
3e-05          0              2.8e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
5.1e-05        4.7e-05        0              1e-06          1              
7.5e-05        4.9e-05        2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.6e-05        0              0              
2e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              0              1              
2.7e-05        0              2.5e-05        0              0              
5e-05          4.7e-05        0              2e-06          1              
0.000125       9e-05          3.1e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
4e-06          0              0              0              1              
2.8e-05        1e-06          2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
5.2e-05        4.9e-05        0              1e-06          1              
7.3e-05        4.6e-05        2.4e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.8e-05        0              2.6e-05        0              0              
3e-06          0              0              1e-06          1              
2.7e-05        1e-06          2.5e-05        0              0              
3e-06          0              0              1e-06          1              
2.6e-05        0              2.4e-05        0              0              
5e-05          4.7e-05        0              1e-06          1              
7e-05          4.4e-05        2.4e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
2.8e-05        0              2.6e-05        0              0              
2.7e-05        0              2.5e-05        0              0              
5e-05          4.7e-05        0              0              1              
8.3e-05        5.6e-05        2.5e-05        0              0              
2.6e-05        1e-06          2.4e-05        0              0              
3e-06          0              0              1e-06          1              
3e-06          0              0              1e-06          1              
2.7e-05        0              2.5e-05        0              0              
2.6e-05        0              2.4e-05        0              0              
4e-06          0              0              1e-06          1              
3.4e-05        0              2.6e-05        0              0              
5.4e-05        5.1e-05        0              1e-06          1              
0.014139       5.6e-05        0.014081       0              0              
2.7e-05        0              2.5e-05        0              0              
2e-06          0              0              0              1              
